epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,3488.82,0.29751,0.31927,1.0215,0.9808,1,0.995,0.89592,0.53308,0.32479,1.23132,0.000141614,0.000141614,0.000141614
184,3507.6,0.37686,0.40634,1.0663,0.97928,1,0.995,0.89621,0.53885,0.31792,1.25289,0.00013454,0.00013454,0.00013454
185,3526.24,0.28807,0.3312,0.95867,0.97928,1,0.995,0.89621,0.53885,0.31792,1.25289,0.000127467,0.000127467,0.000127467
186,3545.26,0.41133,0.85478,0.98153,0.97858,1,0.995,0.90825,0.54463,0.31551,1.26511,0.000120393,0.000120393,0.000120393
187,3564.37,0.39775,0.40312,1.069,0.97786,1,0.995,0.90783,0.5495,0.31476,1.2835,0.00011332,0.00011332,0.00011332
188,3582.75,0.37858,1.16992,1.01994,0.97679,1,0.995,0.90825,0.5576,0.32304,1.30476,0.000106246,0.000106246,0.000106246
189,3601.53,0.25895,0.28987,0.95683,0.97679,1,0.995,0.90825,0.5576,0.32304,1.30476,9.91726e-05,9.91726e-05,9.91726e-05
190,3620.25,0.44282,0.3647,1.08757,0.97601,1,0.995,0.90802,0.55149,0.32073,1.29167,9.20991e-05,9.20991e-05,9.20991e-05
191,3638.95,0.28957,0.98414,0.88977,0.97605,1,0.995,0.90825,0.54904,0.32307,1.28884,8.50255e-05,8.50255e-05,8.50255e-05
192,3657.9,1.62726,1.25053,2.50363,0.97595,1,0.995,0.90893,0.55332,0.33112,1.2976,7.7952e-05,7.7952e-05,7.7952e-05
193,3676.78,0.21511,0.27674,0.92595,0.97595,1,0.995,0.90893,0.55332,0.33112,1.2976,7.08784e-05,7.08784e-05,7.08784e-05
194,3695.75,0.27437,0.31669,0.91876,0.97626,1,0.995,0.90824,0.55623,0.3269,1.3017,6.38049e-05,6.38049e-05,6.38049e-05
195,3714.02,0.33458,0.5551,1.12039,0.97607,1,0.995,0.91783,0.55528,0.34498,1.30791,5.67313e-05,5.67313e-05,5.67313e-05
196,3732.6,0.43897,1.00131,1.19888,0.97584,1,0.995,0.91783,0.55997,0.33931,1.31011,4.96578e-05,4.96578e-05,4.96578e-05
197,3751.2,0.22843,0.3797,0.96505,0.97584,1,0.995,0.91783,0.55997,0.33931,1.31011,4.25842e-05,4.25842e-05,4.25842e-05
198,3770.32,0.21354,0.36275,0.90049,0.97599,1,0.995,0.91783,0.56114,0.34208,1.30735,3.55107e-05,3.55107e-05,3.55107e-05
199,3788.58,0.66231,1.69918,1.46748,0.97594,1,0.995,0.91764,0.55986,0.34909,1.30833,2.84371e-05,2.84371e-05,2.84371e-05
200,3806.95,0.40149,0.30539,1.23534,0.9757,1,0.995,0.91783,0.55845,0.354,1.31095,2.13636e-05,2.13636e-05,2.13636e-05
